product_id,product_description,main_category,sub_category,estimated_revenue,total_sales,cumulative_revenue,cumulative_revenue_pct,revenue_rank,abc_tier
P016675,Funskool Portable Baby Care 289S,toys & baby products,baby care,3031275.0,3109,191242734602.0,93.92,8422,B - Steady Contributors
P017269,Sonata Ultra Watch Accessories 692X,watches,watch accessories,3031056.0,1116,191245765658.0,93.92,8423,B - Steady Contributors
P004517,LEGO Ultra Toys 976S,toys & baby products,toys,3030863.0,4169,191248796521.0,93.92,8424,B - Steady Contributors
P002045,Decathlon Eco-Friendly Gym Equipment 280,sports & fitness,gym equipment,3030048.0,668,191251826569.0,93.92,8425,B - Steady Contributors
P002160,Kore Advanced Yoga 657Pro,sports & fitness,yoga,3029046.0,501,191254855615.0,93.92,8426,B - Steady Contributors
P003505,Prestige Advanced Furniture 622S,home & kitchen,furniture,3028670.0,3403,191257884285.0,93.92,8427,B - Steady Contributors
P019498,Nirlon Pro Kitchen Storage 146S,home & kitchen,kitchen storage,3027496.0,904,191260911781.0,93.92,8428,B - Steady Contributors
P010331,Roadster Lightweight Watches 535Max,fashion,watches,3027024.0,756,191263938805.0,93.93,8429,B - Steady Contributors
P001016,American Tourister Smart Wallets 621X,luggage & bags,wallets,3025792.0,4912,191266964597.0,93.93,8430,B - Steady Contributors
P001880,Redwolf Eco-Friendly Women'S Clothing 392S,fashion,women's clothing,3025736.0,3976,191269990333.0,93.93,8431,B - Steady Contributors
P009995,Redwolf Wireless Women'S Clothing 183Pro,fashion,women's clothing,3024306.0,4218,191273014639.0,93.93,8432,B - Steady Contributors
P000901,OnePlus Essential Mobile Accessories 151S,mobiles,mobile accessories,3023492.0,1318,191276038131.0,93.93,8433,B - Steady Contributors
P006811,Funskool Portable Infant Wear 838X,toys & baby products,infant wear,3023445.0,2855,191279061576.0,93.93,8434,B - Steady Contributors
P018777,AutoFurnish Eco-Friendly Bike Accessories 959X,car & motorbike,bike accessories,3022558.0,1463,191282084134.0,93.93,8435,B - Steady Contributors
P000515,Tommy Hilfiger Classic Women'S Clothing 555,fashion,women's clothing,3021777.0,1179,191285105911.0,93.94,8436,B - Steady Contributors
P001766,Sonata Smart Analog Watches 425Max,watches,analog watches,3021615.0,2427,191288127526.0,93.94,8437,B - Steady Contributors
P002202,Nike Premium Gym Equipment 372X,sports & fitness,gym equipment,3020784.0,2678,191291148310.0,93.94,8438,B - Steady Contributors
P018830,Parker Heavy-Duty Office Electronics 190Pro,office products,office electronics,3019900.0,1150,191294168210.0,93.94,8439,B - Steady Contributors
P009938,Classmate Eco-Friendly Storage & Organization 907Max,office products,storage & organization,3019900.0,460,191297188110.0,93.94,8440,B - Steady Contributors
P006875,Nike Advanced Gym Equipment 648Pro,sports & fitness,gym equipment,3019336.0,1192,191300207446.0,93.94,8441,B - Steady Contributors
P013121,American Tourister Deluxe Backpacks 275,luggage & bags,backpacks,3019325.0,2225,191303226771.0,93.95,8442,B - Steady Contributors
P007042,Tata Eco-Friendly Staples 139Max,grocery & gourmet foods,staples,3019314.0,2402,191306246085.0,93.95,8443,B - Steady Contributors
P007266,Garnier Lightweight Makeup 836S,beauty & health,makeup,3018873.0,7037,191309264958.0,93.95,8444,B - Steady Contributors
P004752,Realme Eco-Friendly Power Banks 169Pro,mobiles,power banks,3018684.0,1284,191312283642.0,93.95,8445,B - Steady Contributors
P019613,Prestige Heavy-Duty Home Decor 489Max,home & kitchen,home decor,3018442.0,2894,191315302084.0,93.95,8446,B - Steady Contributors
P014562,Nestle Heavy-Duty Beverages 732,grocery & gourmet foods,beverages,3018305.0,2707,191318320389.0,93.95,8447,B - Steady Contributors
P014939,Tata Wireless Snacks 791X,grocery & gourmet foods,snacks,3018159.0,2271,191321338548.0,93.95,8448,B - Steady Contributors
P007324,Realme Essential Power Banks 308Max,mobiles,power banks,3016373.0,8219,191324354921.0,93.96,8449,B - Steady Contributors
P011395,Luvlap Everyday Infant Wear 996,toys & baby products,infant wear,3016240.0,2960,191327371161.0,93.96,8450,B - Steady Contributors
P007236,Tata Essential Staples 737Pro,grocery & gourmet foods,staples,3016208.0,1768,191330387369.0,93.96,8451,B - Steady Contributors
P017535,Portronics Eco-Friendly Mobile Accessories 779,mobiles,mobile accessories,3014664.0,6387,191333402033.0,93.96,8452,B - Steady Contributors
P004817,Redwolf Advanced Watches 916,fashion,watches,3012564.0,1086,191336414597.0,93.96,8453,B - Steady Contributors
P013001,BE SAVAGE Heavy-Duty Gym Equipment 177,sports & fitness,gym equipment,3012282.0,1226,191339426879.0,93.96,8454,B - Steady Contributors
P006554,Ambrane Eco-Friendly Cases & Covers 721,mobiles,cases & covers,3011666.0,9154,191342438545.0,93.96,8455,B - Steady Contributors
P004411,Apple Advanced Laptops 658S,computers,laptops,3011592.0,4327,191345450137.0,93.97,8456,B - Steady Contributors
P003040,Nivea Everyday Personal Care Appliances 695X,beauty & health,personal care appliances,3010813.0,3133,191348460950.0,93.97,8457,B - Steady Contributors
P013584,Cello Smart Stationery 175Pro,office products,stationery,3010282.0,467,191351471232.0,93.97,8458,B - Steady Contributors
P007783,Nivea Premium Haircare 726Max,beauty & health,haircare,3009786.0,1642,191354481018.0,93.97,8459,B - Steady Contributors
P000557,Cockatoo Ultra Sportswear 503X,sports & fitness,sportswear,3009641.0,2473,191357490659.0,93.97,8460,B - Steady Contributors
P003459,Nivea Wireless Skincare 362Pro,beauty & health,skincare,3009504.0,1504,191360500163.0,93.97,8461,B - Steady Contributors
P013996,Mamaearth Heavy-Duty Personal Care Appliances 315X,beauty & health,personal care appliances,3009428.0,6458,191363509591.0,93.97,8462,B - Steady Contributors
P000843,Cheston Essential Electricals 799X,home improvement,electricals,3008341.0,497,191366517932.0,93.98,8463,B - Steady Contributors
P007173,Spidy Moto Ultra Car Care 561S,car & motorbike,car care,3007530.0,423,191369525462.0,93.98,8464,B - Steady Contributors
P016940,HarperCollins Eco-Friendly Non-Fiction 737,books,non-fiction,3007296.0,2208,191372532758.0,93.98,8465,B - Steady Contributors
P012805,GARDENIA Lightweight Grills 960X,garden & outdoors,grills,3006934.0,427,191375539692.0,93.98,8466,B - Steady Contributors
P016731,Redwolf Everyday Men'S Clothing 873Max,fashion,men's clothing,3006164.0,4252,191378545856.0,93.98,8467,B - Steady Contributors
P002521,Redmi Pro Power Banks 553S,mobiles,power banks,3006146.0,6578,191381552002.0,93.98,8468,B - Steady Contributors
P012625,Noise Heavy-Duty Headphones 233Max,electronics,headphones,3003120.0,3880,191384555122.0,93.99,8469,B - Steady Contributors
P019515,LEGO Advanced Baby Care 287Pro,toys & baby products,baby care,3002604.0,989,191387557726.0,93.99,8470,B - Steady Contributors
P001233,Realme Ultra Mobile Accessories 366S,mobiles,mobile accessories,3002211.0,2259,191390559937.0,93.99,8471,B - Steady Contributors
P000026,Fabindia Premium Footwear 716S,fashion,footwear,3001992.0,1169,191393561929.0,93.99,8472,B - Steady Contributors
P014947,Luvlap Heavy-Duty Infant Wear 203Pro,toys & baby products,infant wear,3000552.0,2294,191396562481.0,93.99,8473,B - Steady Contributors
P008743,Roadster Everyday Footwear 897X,fashion,footwear,2998750.0,1250,191399561231.0,93.99,8474,B - Steady Contributors
P014269,Amazon Basics Smart Kitchen Storage 824X,home & kitchen,kitchen storage,2998364.0,1676,191402559595.0,93.99,8475,B - Steady Contributors
P004940,Casio Wireless Watch Accessories 535S,watches,watch accessories,2998120.0,4409,191405557715.0,94.0,8476,B - Steady Contributors
P004866,Roadster Classic Watches 269Pro,fashion,watches,2997936.0,2616,191408555651.0,94.0,8477,B - Steady Contributors
P001908,Zebronics Smart Headphones 253Max,electronics,headphones,2997212.0,4294,191411552863.0,94.0,8478,B - Steady Contributors
P014646,24 Mantra Eco-Friendly Staples 788S,grocery & gourmet foods,staples,2997100.0,1462,191414549963.0,94.0,8479,B - Steady Contributors
P015858,Redwolf Heavy-Duty Watches 265Pro,fashion,watches,2996354.0,569,191417546317.0,94.0,8480,B - Steady Contributors
P009223,Samsung Premium Smartphones 856,mobiles,smartphones,2996256.0,5428,191420542573.0,94.0,8481,B - Steady Contributors
P008957,Redwolf Advanced Men'S Clothing 234Pro,fashion,men's clothing,2994381.0,8531,191423536954.0,94.0,8482,B - Steady Contributors
P014924,Cockatoo Everyday Cycling 113S,sports & fitness,cycling,2994247.0,1171,191426531201.0,94.01,8483,B - Steady Contributors
P017738,Ambrane Deluxe Mobile Accessories 960,mobiles,mobile accessories,2994124.0,854,191429525325.0,94.01,8484,B - Steady Contributors
P003643,Sonata Advanced Analog Watches 117X,watches,analog watches,2991996.0,2681,191432517321.0,94.01,8485,B - Steady Contributors
P005508,BE SAVAGE Heavy-Duty Gym Equipment 333Pro,sports & fitness,gym equipment,2991387.0,2361,191435508708.0,94.01,8486,B - Steady Contributors
P019470,Skybags Portable Suitcases 931,luggage & bags,suitcases,2990088.0,1016,191438498796.0,94.01,8487,B - Steady Contributors
P018695,Sonata Eco-Friendly Analog Watches 818Pro,watches,analog watches,2988720.0,4151,191441487516.0,94.01,8488,B - Steady Contributors
P005050,Yamaha Deluxe Guitars 883,music & instruments,guitars,2988720.0,126,191444476236.0,94.01,8489,B - Steady Contributors
P012220,Penguin Pro Children'S Books 132X,books,children's books,2987152.0,2384,191447463388.0,94.02,8490,B - Steady Contributors
P008039,Nirlon Compact Furniture 526Pro,home & kitchen,furniture,2986440.0,820,191450449828.0,94.02,8491,B - Steady Contributors
P012596,Classmate Everyday Storage & Organization 142,office products,storage & organization,2986025.0,565,191453435853.0,94.02,8492,B - Steady Contributors
P000767,Pigeon Portable Furniture 993,home & kitchen,furniture,2985270.0,1318,191456421123.0,94.02,8493,B - Steady Contributors
P011835,Sony Wireless Speakers 652Max,electronics,speakers,2985149.0,1973,191459406272.0,94.02,8494,B - Steady Contributors
P008291,3M Ultra Car Care 124,car & motorbike,car care,2984410.0,4174,191462390682.0,94.02,8495,B - Steady Contributors
P014157,OnePlus Advanced Cases & Covers 354Pro,mobiles,cases & covers,2983680.0,5040,191465374362.0,94.02,8496,B - Steady Contributors
P009366,HRX Heavy-Duty Women'S Clothing 913,fashion,women's clothing,2981319.0,5203,191468355681.0,94.03,8497,B - Steady Contributors
P015835,Casio Wireless Storage & Organization 482S,office products,storage & organization,2981270.0,815,191471336951.0,94.03,8498,B - Steady Contributors
P019545,Apple Advanced Power Banks 330S,mobiles,power banks,2979072.0,3879,191474316023.0,94.03,8499,B - Steady Contributors
P009559,boAt Everyday Speakers 512S,electronics,speakers,2978625.0,2535,191477294648.0,94.03,8500,B - Steady Contributors
P015677,Mamaearth Pro Skincare 989Pro,beauty & health,skincare,2978388.0,3122,191480273036.0,94.03,8501,B - Steady Contributors
P008516,Kadence Wireless Guitars 208S,music & instruments,guitars,2976768.0,323,191483249804.0,94.03,8502,B - Steady Contributors
P018856,AutoFurnish Portable Bike Accessories 210,car & motorbike,bike accessories,2976666.0,758,191486226470.0,94.04,8503,B - Steady Contributors
P005468,Pigeon Advanced Furniture 600Pro,home & kitchen,furniture,2975429.0,2773,191489201899.0,94.04,8504,B - Steady Contributors
P018239,Zebronics Pro Laptops 471X,computers,laptops,2975400.0,2850,191492177299.0,94.04,8505,B - Steady Contributors
P004719,Amazon Basics Heavy-Duty Kitchen Storage 959Max,home & kitchen,kitchen storage,2975310.0,2543,191495152609.0,94.04,8506,B - Steady Contributors
P004856,Mamaearth Pro Personal Care Appliances 197Max,beauty & health,personal care appliances,2974686.0,858,191498127295.0,94.04,8507,B - Steady Contributors
P016101,Weber Heavy-Duty Grills 161Pro,garden & outdoors,grills,2973516.0,588,191501100811.0,94.04,8508,B - Steady Contributors
P016866,Noise Wireless Televisions 367S,electronics,televisions,2973438.0,1746,191504074249.0,94.04,8509,B - Steady Contributors
P014993,Nivea Heavy-Duty Skincare 379S,beauty & health,skincare,2972844.0,1506,191507047093.0,94.05,8510,B - Steady Contributors
P016456,Nirlon Compact Cookware 759X,home & kitchen,cookware,2972376.0,9174,191510019469.0,94.05,8511,B - Steady Contributors
P013782,Ambrane Lightweight Mobile Accessories 499Pro,mobiles,mobile accessories,2972376.0,1112,191512991845.0,94.05,8512,B - Steady Contributors
P007100,Adidas Portable Gym Equipment 269Max,sports & fitness,gym equipment,2969852.0,3398,191515961697.0,94.05,8513,B - Steady Contributors
P007785,Classmate Eco-Friendly Storage & Organization 889X,office products,storage & organization,2969440.0,1108,191518931137.0,94.05,8514,B - Steady Contributors
P016696,Wonderchef Ultra Furniture 195Pro,home & kitchen,furniture,2968380.0,828,191521899517.0,94.05,8515,B - Steady Contributors
P004528,Samsung Everyday Mobile Accessories 222S,mobiles,mobile accessories,2967904.0,5216,191524867421.0,94.05,8516,B - Steady Contributors
P009856,HP Premium Storage Devices 971Pro,computers,storage devices,2966622.0,982,191527834043.0,94.06,8517,B - Steady Contributors
P018000,Levis Portable Women'S Clothing 295Pro,fashion,women's clothing,2966310.0,2070,191530800353.0,94.06,8518,B - Steady Contributors
P015308,Fastrack Compact Watch Accessories 709,watches,watch accessories,2965446.0,2643,191533765799.0,94.06,8519,B - Steady Contributors
P013266,Kore Eco-Friendly Cycling 153S,sports & fitness,cycling,2965302.0,1851,191536731101.0,94.06,8520,B - Steady Contributors
P015382,Dove Ultra Personal Care Appliances 457Max,beauty & health,personal care appliances,2964468.0,4836,191539695569.0,94.06,8521,B - Steady Contributors
P011207,Funskool Wireless Educational Games 364,toys & baby products,educational games,2964350.0,1174,191542659919.0,94.06,8522,B - Steady Contributors
P018248,Baybee Ultra Baby Care 369Max,toys & baby products,baby care,2963209.0,941,191545623128.0,94.06,8523,B - Steady Contributors
P015236,Ambrane Essential Power Banks 573X,mobiles,power banks,2962908.0,6084,191548586036.0,94.07,8524,B - Steady Contributors
P015302,Roadster Smart Watches 376X,fashion,watches,2960880.0,5694,191551546916.0,94.07,8525,B - Steady Contributors
P009514,boAt Pro Speakers 397,electronics,speakers,2960876.0,6791,191554507792.0,94.07,8526,B - Steady Contributors
P006954,Wildcraft Portable Suitcases 768Pro,luggage & bags,suitcases,2959700.0,1741,191557467492.0,94.07,8527,B - Steady Contributors
P004668,Amazon Basics Deluxe Furniture 452Pro,home & kitchen,furniture,2959512.0,634,191560427004.0,94.07,8528,B - Steady Contributors
P010174,Kore Lightweight Yoga 902S,sports & fitness,yoga,2959046.0,1579,191563386050.0,94.07,8529,B - Steady Contributors
P002249,Redmi Ultra Mobile Accessories 718Pro,mobiles,mobile accessories,2958375.0,8625,191566344425.0,94.07,8530,B - Steady Contributors
P005594,Sony Lightweight Smart Watches 252Pro,electronics,smart watches,2956100.0,3605,191569300525.0,94.08,8531,B - Steady Contributors
P001782,Redwolf Classic Watches 985Max,fashion,watches,2955535.0,1595,191572256060.0,94.08,8532,B - Steady Contributors
P013897,Luvlap Everyday Infant Wear 219Max,toys & baby products,infant wear,2955386.0,2597,191575211446.0,94.08,8533,B - Steady Contributors
P000918,Roadster Wireless Men'S Clothing 428Pro,fashion,men's clothing,2955036.0,1524,191578166482.0,94.08,8534,B - Steady Contributors
P014580,HRX Ultra Footwear 704Max,fashion,footwear,2953264.0,2096,191581119746.0,94.08,8535,B - Steady Contributors
P004777,Lakme Premium Skincare 544,beauty & health,skincare,2952612.0,4206,191584072358.0,94.08,8536,B - Steady Contributors
P004329,AutoFurnish Everyday Car Care 964X,car & motorbike,car care,2952226.0,334,191587024584.0,94.08,8537,B - Steady Contributors
P003882,Luvlap Advanced Infant Wear 628Pro,toys & baby products,infant wear,2951652.0,2596,191589976236.0,94.09,8538,B - Steady Contributors
P001607,Baybee Pro Baby Care 549S,toys & baby products,baby care,2950680.0,1468,191592926916.0,94.09,8539,B - Steady Contributors
P005945,Samsonite Smart Backpacks 312X,luggage & bags,backpacks,2950430.0,3955,191595877346.0,94.09,8540,B - Steady Contributors
P012769,Logitech Advanced Monitors 835,computers,monitors,2948283.0,2007,191598825629.0,94.09,8541,B - Steady Contributors
P018214,Wildcraft Eco-Friendly Backpacks 796X,luggage & bags,backpacks,2948130.0,895,191601773759.0,94.09,8542,B - Steady Contributors
P010291,24 Mantra Premium Snacks 803,grocery & gourmet foods,snacks,2948065.0,2467,191604721824.0,94.09,8543,B - Steady Contributors
P001793,Funskool Wireless Toys 423S,toys & baby products,toys,2947500.0,1310,191607669324.0,94.09,8544,B - Steady Contributors
P007516,HRX Smart Watches 481X,fashion,watches,2946939.0,5143,191610616263.0,94.1,8545,B - Steady Contributors
