product_id,product_description,main_category,sub_category,price_band,ratings,is_high_rated,discount_price,actual_price,discount_percentage,total_sales,predicted_sales,prediction_error,prediction_error_pct,estimated_revenue,description_word_count,model_used
P009010,Whirlpool Pro Microwaves 792Pro,appliances,microwaves,Luxury (₹20k+),4.2,1,24026.0,25031.0,4.02,1303,994.0,-309.0,-23.7,31305878.0,4,XGBoost
P009011,Lakme Smart Personal Care Appliances 858Pro,beauty & health,personal care appliances,Budget (<₹500),4.4,1,99.0,104.0,4.81,5732,4681.0,-1051.0,-18.3,567468.0,6,XGBoost
P009012,Redwolf Wireless Watches 434Pro,fashion,watches,Mid (₹1.5k-5k),5.0,1,2454.0,3215.0,23.67,5941,5050.0,-891.0,-15.0,14579214.0,4,XGBoost
P009013,Funskool Everyday Educational Games 893X,toys & baby products,educational games,Premium (₹5k-20k),3.9,0,3934.0,5015.0,21.56,805,1125.0,320.0,39.8,3166870.0,5,XGBoost
P009014,Dell Advanced Monitors 534,computers,monitors,Premium (₹5k-20k),4.5,1,8647.0,12151.0,28.84,6101,3098.0,-3003.0,-49.2,52755347.0,4,XGBoost
P009015,Prestige Essential Furniture 517Max,home & kitchen,furniture,Mid (₹1.5k-5k),4.0,1,2305.0,3609.0,36.13,2558,2457.0,-101.0,-3.9,5896190.0,4,XGBoost
P009016,Mothercare Wireless Toys 985S,toys & baby products,toys,Mid (₹1.5k-5k),4.2,1,1912.0,2272.0,15.85,1774,1806.0,32.0,1.8,3391888.0,4,XGBoost
P009017,HP Essential Keyboards & Mice 515X,computers,keyboards & mice,Premium (₹5k-20k),4.2,1,10663.0,15764.0,32.36,2008,2219.0,211.0,10.5,21411304.0,6,XGBoost
P009018,Wildcraft Premium Suitcases 560S,luggage & bags,suitcases,Value (₹500-1.5k),3.7,0,335.0,561.0,40.29,1659,1933.0,274.0,16.5,555765.0,4,XGBoost
P009019,Local Brand Lightweight Organic Foods 571X,grocery & gourmet foods,organic foods,Value (₹500-1.5k),3.9,0,400.0,531.0,24.67,1476,2110.0,634.0,43.0,590400.0,6,XGBoost
P009020,Cheston Heavy-Duty Power Tools 740,home improvement,power tools,Value (₹500-1.5k),3.9,0,674.0,870.0,22.53,476,1030.0,554.0,116.4,320824.0,5,XGBoost
P009021,Penguin Eco-Friendly Fiction 856S,books,fiction,Mid (₹1.5k-5k),4.5,1,1598.0,1889.0,15.4,933,1906.0,973.0,104.3,1490934.0,4,XGBoost
P009022,Penguin Lightweight Children'S Books 701Max,books,children's books,Value (₹500-1.5k),4.6,1,992.0,1108.0,10.47,1720,2064.0,344.0,20.0,1706240.0,5,XGBoost
P009023,Pigeon Portable Furniture 236Pro,home & kitchen,furniture,Mid (₹1.5k-5k),3.6,0,2234.0,2743.0,18.56,1482,1309.0,-173.0,-11.7,3310788.0,4,XGBoost
P009024,Bosch Everyday Microwaves 673S,appliances,microwaves,Premium (₹5k-20k),4.5,1,13231.0,16830.0,21.38,1616,2369.0,753.0,46.6,21381296.0,4,XGBoost
P009025,Roadster Ultra Footwear 794,fashion,footwear,Budget (<₹500),3.8,0,272.0,426.0,36.15,3654,3210.0,-444.0,-12.2,993888.0,4,XGBoost
P009026,Lloyd Wireless Air Conditioners 534Max,appliances,air conditioners,Luxury (₹20k+),5.0,1,10804.0,22371.0,51.71,4118,3389.0,-729.0,-17.7,44490872.0,5,XGBoost
P009027,Lloyd Portable Air Conditioners 488Max,appliances,air conditioners,Luxury (₹20k+),3.7,0,14857.0,21347.0,30.4,527,1050.0,523.0,99.2,7829639.0,5,XGBoost
P009028,Dell Advanced Keyboards & Mice 274S,computers,keyboards & mice,Mid (₹1.5k-5k),2.8,0,2643.0,4076.0,35.16,848,830.0,-18.0,-2.1,2241264.0,6,XGBoost
P009029,Redwolf Essential Women'S Clothing 839,fashion,women's clothing,Value (₹500-1.5k),4.2,1,719.0,1248.0,42.39,1697,4180.0,2483.0,146.3,1220143.0,5,XGBoost
P009030,Ptron Portable Speakers 755Pro,electronics,speakers,Mid (₹1.5k-5k),4.2,1,2030.0,2233.0,9.09,2307,2756.0,449.0,19.5,4683210.0,4,XGBoost
P009031,Fossil Wireless Men'S Clothing 975S,fashion,men's clothing,Premium (₹5k-20k),4.3,1,5258.0,5344.0,1.61,2314,1654.0,-660.0,-28.5,12167012.0,5,XGBoost
P009032,Sonata Essential Watch Accessories 127Max,watches,watch accessories,Budget (<₹500),3.3,0,346.0,426.0,18.78,884,856.0,-28.0,-3.2,305864.0,5,XGBoost
P009033,LEGO Essential Baby Care 848Pro,toys & baby products,baby care,Value (₹500-1.5k),3.5,0,642.0,770.0,16.62,2393,1295.0,-1098.0,-45.9,1536306.0,5,XGBoost
P009034,WOW Advanced Skincare 205,beauty & health,skincare,Value (₹500-1.5k),3.8,0,1139.0,1476.0,22.83,2035,1630.0,-405.0,-19.9,2317865.0,4,XGBoost
P009035,Classmate Premium Office Electronics 224,office products,office electronics,Mid (₹1.5k-5k),3.9,0,2074.0,2768.0,25.07,478,762.0,284.0,59.4,991372.0,5,XGBoost
P009036,AutoFurnish Lightweight Car Accessories 483Pro,car & motorbike,car accessories,Mid (₹1.5k-5k),4.6,1,1649.0,1785.0,7.62,664,1396.0,732.0,110.2,1094936.0,5,XGBoost
P009037,Nirlon Compact Cookware 788Pro,home & kitchen,cookware,Budget (<₹500),4.3,1,142.0,160.0,11.25,2959,3268.0,309.0,10.4,420178.0,4,XGBoost
P009038,Fiskars Lightweight Outdoor Furniture 111,garden & outdoors,outdoor furniture,Budget (<₹500),2.6,0,190.0,211.0,9.95,387,231.0,-156.0,-40.3,73530.0,5,XGBoost
P009039,Titan Deluxe Smart Watches 401Max,watches,smart watches,Luxury (₹20k+),2.8,0,18920.0,22262.0,15.01,181,313.0,132.0,72.9,3424520.0,5,XGBoost
P009040,Juarez Essential Guitars 673Pro,music & instruments,guitars,Mid (₹1.5k-5k),4.2,1,2885.0,3962.0,27.18,517,558.0,41.0,7.9,1491545.0,4,XGBoost
P009041,Cello Heavy-Duty Home Decor 928Max,home & kitchen,home decor,Budget (<₹500),4.5,1,338.0,361.0,6.37,3538,3385.0,-153.0,-4.3,1195844.0,5,XGBoost
P009042,Ptron Ultra Headphones 694X,electronics,headphones,Premium (₹5k-20k),3.9,0,4178.0,5048.0,17.23,2351,2013.0,-338.0,-14.4,9822478.0,4,XGBoost
P009043,LG Ultra Refrigerators 710S,appliances,refrigerators,Mid (₹1.5k-5k),3.9,0,2718.0,3854.0,29.48,3946,2980.0,-966.0,-24.5,10725228.0,4,XGBoost
P009044,Ambrane Everyday Power Banks 853,mobiles,power banks,Mid (₹1.5k-5k),3.9,0,2463.0,3158.0,22.01,3998,3210.0,-788.0,-19.7,9847074.0,5,XGBoost
P009045,Ptron Wireless Cameras 958Pro,electronics,cameras,Value (₹500-1.5k),3.9,0,370.0,522.0,29.12,4870,4052.0,-818.0,-16.8,1801900.0,4,XGBoost
P009046,Wildcraft Portable Wallets 940X,luggage & bags,wallets,Premium (₹5k-20k),3.4,0,4971.0,7228.0,31.23,1342,566.0,-776.0,-57.8,6671082.0,4,XGBoost
P009047,iBell Everyday Electricals 357S,home improvement,electricals,Premium (₹5k-20k),3.4,0,8505.0,12570.0,32.34,337,356.0,19.0,5.6,2866185.0,4,XGBoost
P009048,Tommy Hilfiger Wireless Watches 741Pro,fashion,watches,Mid (₹1.5k-5k),4.0,1,1465.0,1504.0,2.59,2889,2166.0,-723.0,-25.0,4232385.0,5,XGBoost
P009049,Tata Premium Beverages 875Pro,grocery & gourmet foods,beverages,Budget (<₹500),4.7,1,260.0,364.0,28.57,5882,5352.0,-530.0,-9.0,1529320.0,4,XGBoost
P009050,Adidas Essential Cycling 114S,sports & fitness,cycling,Mid (₹1.5k-5k),3.7,0,2544.0,3550.0,28.34,1474,1250.0,-224.0,-15.2,3749856.0,4,XGBoost
P009051,Cello Classic Stationery 358,office products,stationery,Mid (₹1.5k-5k),3.1,0,1899.0,2737.0,30.62,592,387.0,-205.0,-34.6,1124208.0,4,XGBoost
P009052,Apple Heavy-Duty Laptops 510X,computers,laptops,Luxury (₹20k+),4.9,1,92265.0,110485.0,16.49,2838,3098.0,260.0,9.2,261848070.0,4,XGBoost
P009053,Logitech Deluxe Monitors 900,computers,monitors,Luxury (₹20k+),4.2,1,24474.0,28416.0,13.87,920,1275.0,355.0,38.6,22516080.0,4,XGBoost
P009054,Fender Essential Accessories 565Max,music & instruments,accessories,Premium (₹5k-20k),4.2,1,4982.0,6628.0,24.83,670,614.0,-56.0,-8.4,3337940.0,4,XGBoost
P009055,Classmate Everyday Office Electronics 336X,office products,office electronics,Premium (₹5k-20k),3.7,0,4476.0,7335.0,38.98,470,531.0,61.0,13.0,2103720.0,5,XGBoost
P009056,Lenovo Compact Storage Devices 897Pro,computers,storage devices,Premium (₹5k-20k),3.8,0,6666.0,7495.0,11.06,948,1024.0,76.0,8.0,6319368.0,5,XGBoost
P009057,Philips Everyday Personal Care Appliances 866Pro,beauty & health,personal care appliances,Mid (₹1.5k-5k),4.5,1,1355.0,1880.0,27.93,3780,3700.0,-80.0,-2.1,5121900.0,6,XGBoost
P009058,24 Mantra Smart Snacks 846X,grocery & gourmet foods,snacks,Budget (<₹500),4.4,1,78.0,81.0,3.7,1753,2651.0,898.0,51.2,136734.0,5,XGBoost
P009059,Drools Essential Pet Grooming 714S,pet supplies,pet grooming,Value (₹500-1.5k),4.3,1,1081.0,1265.0,14.55,783,697.0,-86.0,-11.0,846423.0,5,XGBoost
P009060,Samsung Smart Headphones 632Pro,electronics,headphones,Value (₹500-1.5k),4.6,1,1042.0,1209.0,13.81,7355,5308.0,-2047.0,-27.8,7663910.0,4,XGBoost
P009061,Logitech Premium Storage Devices 293,computers,storage devices,Budget (<₹500),4.4,1,379.0,422.0,10.19,3303,3341.0,38.0,1.2,1251837.0,5,XGBoost
P009062,LEGO Premium Educational Games 924,toys & baby products,educational games,Mid (₹1.5k-5k),4.5,1,3296.0,4356.0,24.33,2181,2493.0,312.0,14.3,7188576.0,5,XGBoost
P009063,Rupa Publications Compact Fiction 923X,books,fiction,Budget (<₹500),4.4,1,139.0,244.0,43.03,3530,2634.0,-896.0,-25.4,490670.0,5,XGBoost
P009064,Truphe Ultra Outdoor Furniture 427S,garden & outdoors,outdoor furniture,Budget (<₹500),2.9,0,362.0,419.0,13.6,193,232.0,39.0,20.2,69866.0,5,XGBoost
P009065,Sonata Compact Analog Watches 848X,watches,analog watches,Premium (₹5k-20k),3.9,0,12750.0,15200.0,16.12,953,854.0,-99.0,-10.4,12150750.0,5,XGBoost
P009066,24 Mantra Pro Snacks 339S,grocery & gourmet foods,snacks,Budget (<₹500),3.3,0,81.0,111.0,27.03,2357,1802.0,-555.0,-23.5,190917.0,5,XGBoost
P009067,Cockatoo Compact Sportswear 444Max,sports & fitness,sportswear,Mid (₹1.5k-5k),3.9,0,1194.0,1629.0,26.7,1424,1448.0,24.0,1.7,1700256.0,4,XGBoost
P009068,Nike Pro Gym Equipment 970X,sports & fitness,gym equipment,Mid (₹1.5k-5k),2.3,0,1842.0,2107.0,12.58,357,341.0,-16.0,-4.5,657594.0,5,XGBoost
P009069,Samsonite Everyday Backpacks 565Pro,luggage & bags,backpacks,Mid (₹1.5k-5k),4.3,1,3440.0,4385.0,21.55,1477,1940.0,463.0,31.3,5080880.0,4,XGBoost
P009070,OnePlus Portable Power Banks 548,mobiles,power banks,Premium (₹5k-20k),3.7,0,5218.0,8104.0,35.61,3078,3154.0,76.0,2.5,16061004.0,5,XGBoost
P009071,WOW Ultra Makeup 791Pro,beauty & health,makeup,Value (₹500-1.5k),4.1,1,1176.0,1276.0,7.84,989,1597.0,608.0,61.5,1163064.0,4,XGBoost
P009072,Noise Ultra Speakers 381,electronics,speakers,Premium (₹5k-20k),4.7,1,8433.0,11646.0,27.59,2994,3776.0,782.0,26.1,25248402.0,4,XGBoost
P009073,Nestle Wireless Organic Foods 316S,grocery & gourmet foods,organic foods,Mid (₹1.5k-5k),3.9,0,1561.0,2184.0,28.53,1174,1667.0,493.0,42.0,1832614.0,5,XGBoost
P009074,Realme Smart Mobile Accessories 868Pro,mobiles,mobile accessories,Luxury (₹20k+),3.3,0,32374.0,38808.0,16.58,1155,973.0,-182.0,-15.8,37391970.0,5,XGBoost
P009075,Penguin Portable Non-Fiction 227Max,books,non-fiction,Budget (<₹500),4.9,1,314.0,412.0,23.79,3448,3550.0,102.0,3.0,1082672.0,4,XGBoost
P009076,Lenovo Compact Monitors 799S,computers,monitors,Premium (₹5k-20k),4.1,1,8180.0,14714.0,44.41,2374,2009.0,-365.0,-15.4,19419320.0,4,XGBoost
P009077,Nirlon Portable Kitchen Storage 832,home & kitchen,kitchen storage,Budget (<₹500),3.6,0,284.0,393.0,27.74,2494,2208.0,-286.0,-11.5,708296.0,5,XGBoost
P009078,Tommy Hilfiger Pro Women'S Clothing 901S,fashion,women's clothing,Value (₹500-1.5k),3.8,0,364.0,577.0,36.92,3730,3557.0,-173.0,-4.6,1357720.0,6,XGBoost
P009079,iBell Classic Power Tools 223S,home improvement,power tools,Premium (₹5k-20k),4.2,1,7078.0,10098.0,29.91,981,866.0,-115.0,-11.7,6943518.0,5,XGBoost
P009080,Fastrack Advanced Smart Watches 394S,watches,smart watches,Value (₹500-1.5k),4.4,1,460.0,888.0,48.2,3086,2546.0,-540.0,-17.5,1419560.0,5,XGBoost
P009081,WOW Premium Makeup 730,beauty & health,makeup,Budget (<₹500),3.6,0,86.0,176.0,51.14,5198,2587.0,-2611.0,-50.2,447028.0,4,XGBoost
P009082,Voltas Essential Air Conditioners 458,appliances,air conditioners,Luxury (₹20k+),3.5,0,59443.0,66201.0,10.21,439,505.0,66.0,15.0,26095477.0,5,XGBoost
P009083,Ptron Premium Cameras 878,electronics,cameras,Premium (₹5k-20k),3.8,0,6281.0,10122.0,37.95,1472,1852.0,380.0,25.8,9245632.0,4,XGBoost
P009084,Luvlap Pro Educational Games 461,toys & baby products,educational games,Value (₹500-1.5k),3.7,0,395.0,789.0,49.94,1309,1793.0,484.0,37.0,517055.0,5,XGBoost
P009085,Ambrane Classic Smartphones 435Max,mobiles,smartphones,Mid (₹1.5k-5k),3.2,0,1637.0,2429.0,32.61,1951,1730.0,-221.0,-11.3,3193787.0,4,XGBoost
P009086,Wonderchef Heavy-Duty Kitchen Storage 807Max,home & kitchen,kitchen storage,Budget (<₹500),4.8,1,146.0,195.0,25.13,6925,6584.0,-341.0,-4.9,1011050.0,5,XGBoost
P009087,Michelin Deluxe Bike Accessories 825Max,car & motorbike,bike accessories,Premium (₹5k-20k),4.4,1,4631.0,5543.0,16.45,938,1363.0,425.0,45.3,4343878.0,5,XGBoost
P009088,Ambrane Eco-Friendly Cases & Covers 744,mobiles,cases & covers,Luxury (₹20k+),4.1,1,52718.0,74084.0,28.84,1344,2331.0,987.0,73.4,70852992.0,6,XGBoost
P009089,WOW Ultra Personal Care Appliances 396S,beauty & health,personal care appliances,Value (₹500-1.5k),4.4,1,1389.0,1451.0,4.27,2064,2176.0,112.0,5.4,2866896.0,6,XGBoost
P009090,Whirlpool Pro Refrigerators 476Max,appliances,refrigerators,Luxury (₹20k+),3.8,0,23994.0,34602.0,30.66,1341,921.0,-420.0,-31.3,32175954.0,4,XGBoost
P009091,Fisher-Price Ultra Baby Care 922Max,toys & baby products,baby care,Mid (₹1.5k-5k),3.3,0,2275.0,2948.0,22.83,818,735.0,-83.0,-10.1,1860950.0,5,XGBoost
P009092,Sony Ultra Televisions 770Max,electronics,televisions,Mid (₹1.5k-5k),4.7,1,1902.0,2558.0,25.65,7463,5784.0,-1679.0,-22.5,14194626.0,4,XGBoost
P009093,Samsung Eco-Friendly Power Banks 746,mobiles,power banks,Luxury (₹20k+),3.1,0,32887.0,35079.0,6.25,1140,858.0,-282.0,-24.7,37491180.0,5,XGBoost
P009094,Samsonite Premium Backpacks 905Pro,luggage & bags,backpacks,Mid (₹1.5k-5k),5.0,1,2047.0,3413.0,40.02,3154,4247.0,1093.0,34.7,6456238.0,4,XGBoost
P009095,OnePlus Lightweight Cases & Covers 276Max,mobiles,cases & covers,Premium (₹5k-20k),2.8,0,3546.0,5267.0,32.68,1300,1528.0,228.0,17.5,4609800.0,6,XGBoost
P009096,Fender Classic Accessories 909X,music & instruments,accessories,Premium (₹5k-20k),4.0,1,9116.0,9826.0,7.23,428,323.0,-105.0,-24.5,3901648.0,4,XGBoost
P009097,Local Brand Deluxe Staples 228S,grocery & gourmet foods,staples,Value (₹500-1.5k),3.6,0,898.0,1153.0,22.12,1472,1077.0,-395.0,-26.8,1321856.0,5,XGBoost
P009098,Samsung Heavy-Duty Power Banks 395Pro,mobiles,power banks,Mid (₹1.5k-5k),3.8,0,2310.0,2678.0,13.74,3925,3398.0,-527.0,-13.4,9066750.0,5,XGBoost
P009099,HP Pro Keyboards & Mice 110S,computers,keyboards & mice,Luxury (₹20k+),3.9,0,52947.0,61059.0,13.29,938,899.0,-39.0,-4.2,49664286.0,6,XGBoost
P009100,Garnier Wireless Haircare 530Pro,beauty & health,haircare,Value (₹500-1.5k),4.1,1,1114.0,1325.0,15.92,2430,1891.0,-539.0,-22.2,2707020.0,4,XGBoost
P009101,Local Press Ultra Fiction 862S,books,fiction,Value (₹500-1.5k),4.0,1,469.0,540.0,13.15,3128,883.0,-2245.0,-71.8,1467032.0,5,XGBoost
P009102,AutoFurnish Lightweight Bike Accessories 713S,car & motorbike,bike accessories,Budget (<₹500),4.4,1,175.0,202.0,13.37,1842,2004.0,162.0,8.8,322350.0,5,XGBoost
P009103,Nike Compact Gym Equipment 885,sports & fitness,gym equipment,Budget (<₹500),4.4,1,212.0,304.0,30.26,4650,4114.0,-536.0,-11.5,985800.0,5,XGBoost
P009104,Roadster Pro Footwear 636Pro,fashion,footwear,Mid (₹1.5k-5k),4.6,1,3668.0,4303.0,14.76,2632,2928.0,296.0,11.2,9654176.0,4,XGBoost
P009105,Sonata Essential Smart Watches 326,watches,smart watches,Value (₹500-1.5k),3.3,0,641.0,702.0,8.69,485,641.0,156.0,32.2,310885.0,5,XGBoost
P009106,Luvlap Compact Educational Games 376,toys & baby products,educational games,Budget (<₹500),4.8,1,123.0,144.0,14.58,5333,4060.0,-1273.0,-23.9,655959.0,5,XGBoost
P009107,Wildcraft Ultra Wallets 226Pro,luggage & bags,wallets,Premium (₹5k-20k),5.0,1,5121.0,7579.0,32.43,2578,2328.0,-250.0,-9.7,13201938.0,4,XGBoost
P009108,Pedigree Deluxe Pet Grooming 905X,pet supplies,pet grooming,Mid (₹1.5k-5k),4.4,1,1364.0,1835.0,25.67,915,1037.0,122.0,13.3,1248060.0,5,XGBoost
P009109,HRX Everyday Footwear 931Pro,fashion,footwear,Budget (<₹500),4.0,1,155.0,210.0,26.19,2534,4397.0,1863.0,73.5,392770.0,4,XGBoost
P009110,Redwolf Ultra Men'S Clothing 363,fashion,men's clothing,Mid (₹1.5k-5k),3.8,0,1641.0,2971.0,44.77,2629,1932.0,-697.0,-26.5,4314189.0,5,XGBoost
P009111,24 Mantra Advanced Snacks 270Pro,grocery & gourmet foods,snacks,Value (₹500-1.5k),3.6,0,534.0,876.0,39.04,816,1462.0,646.0,79.2,435744.0,5,XGBoost
P009112,Stanley Lightweight Electricals 311X,home improvement,electricals,Premium (₹5k-20k),3.6,0,9407.0,10778.0,12.72,463,485.0,22.0,4.8,4355441.0,4,XGBoost
P009113,Rupa Publications Everyday Non-Fiction 766S,books,non-fiction,Budget (<₹500),3.7,0,225.0,344.0,34.59,1184,1214.0,30.0,2.5,266400.0,5,XGBoost
P009114,Cockatoo Everyday Cycling 132X,sports & fitness,cycling,Budget (<₹500),3.6,0,326.0,395.0,17.47,1350,1450.0,100.0,7.4,440100.0,4,XGBoost
P009115,Apple Classic Power Banks 724Pro,mobiles,power banks,Premium (₹5k-20k),4.7,1,9640.0,13710.0,29.69,7324,6432.0,-892.0,-12.2,70603360.0,5,XGBoost
P009116,Classmate Wireless Office Electronics 338X,office products,office electronics,Mid (₹1.5k-5k),3.8,0,1599.0,1713.0,6.65,426,491.0,65.0,15.3,681174.0,5,XGBoost
P009117,Sony Compact Speakers 133Pro,electronics,speakers,Mid (₹1.5k-5k),3.6,0,1494.0,1784.0,16.26,2437,2389.0,-48.0,-2.0,3640878.0,4,XGBoost
P009118,Fastrack Classic Smart Watches 634,watches,smart watches,Value (₹500-1.5k),5.0,1,240.0,516.0,53.49,4133,5372.0,1239.0,30.0,991920.0,5,XGBoost
P009119,3M Portable Lab Equipment 728S,industrial & scientific,lab equipment,Premium (₹5k-20k),4.1,1,13219.0,16662.0,20.66,285,290.0,5.0,1.8,3767415.0,5,XGBoost
P009120,Bosch Premium Paint Supplies 631Pro,home improvement,paint supplies,Mid (₹1.5k-5k),3.2,0,2301.0,3718.0,38.11,480,574.0,94.0,19.6,1104480.0,5,XGBoost
P009121,Fastrack Pro Smart Watches 351X,watches,smart watches,Budget (<₹500),3.2,0,267.0,338.0,21.01,1537,948.0,-589.0,-38.3,410379.0,5,XGBoost
P009122,Fiskars Essential Grills 496Max,garden & outdoors,grills,Budget (<₹500),3.4,0,182.0,277.0,34.3,1051,776.0,-275.0,-26.2,191282.0,4,XGBoost
P009123,Portronics Pro Smartphones 937X,mobiles,smartphones,Mid (₹1.5k-5k),3.9,0,2487.0,2861.0,13.07,1762,3006.0,1244.0,70.6,4382094.0,4,XGBoost
P009124,Samsung Advanced Cameras 170Max,electronics,cameras,Value (₹500-1.5k),4.0,1,770.0,1041.0,26.03,3586,4323.0,737.0,20.6,2761220.0,4,XGBoost
P009125,HP Lightweight Keyboards & Mice 452,computers,keyboards & mice,Mid (₹1.5k-5k),3.9,0,1967.0,3955.0,50.27,2134,2556.0,422.0,19.8,4197578.0,6,XGBoost
P009126,WOW Essential Skincare 922Max,beauty & health,skincare,Budget (<₹500),4.3,1,173.0,312.0,44.55,4968,4715.0,-253.0,-5.1,859464.0,4,XGBoost
P009127,24 Mantra Lightweight Snacks 594Max,grocery & gourmet foods,snacks,Budget (<₹500),4.1,1,100.0,138.0,27.54,1938,3242.0,1304.0,67.3,193800.0,5,XGBoost
P009128,Voltas Pro Air Conditioners 818,appliances,air conditioners,Luxury (₹20k+),4.6,1,49197.0,78492.0,37.32,1689,1941.0,252.0,14.9,83093733.0,5,XGBoost
P009129,Baybee Classic Infant Wear 167Max,toys & baby products,infant wear,Budget (<₹500),4.4,1,163.0,176.0,7.39,3124,3310.0,186.0,6.0,509212.0,5,XGBoost
P009130,AutoFurnish Lightweight Car Care 240Max,car & motorbike,car care,Mid (₹1.5k-5k),4.6,1,1599.0,1722.0,7.14,954,1178.0,224.0,23.5,1525446.0,5,XGBoost
P009131,Bose Everyday Smart Watches 812X,electronics,smart watches,Value (₹500-1.5k),4.1,1,722.0,1082.0,33.27,3123,4951.0,1828.0,58.5,2254806.0,5,XGBoost
P009132,Local Brand Advanced Organic Foods 271X,grocery & gourmet foods,organic foods,Budget (<₹500),3.3,0,174.0,179.0,2.79,933,785.0,-148.0,-15.9,162342.0,6,XGBoost
P009133,boAt Eco-Friendly Televisions 565Max,electronics,televisions,Luxury (₹20k+),3.9,0,33828.0,38692.0,12.57,1408,1244.0,-164.0,-11.6,47629824.0,4,XGBoost
P009134,Drools Classic Pet Accessories 976Max,pet supplies,pet accessories,Budget (<₹500),2.8,0,285.0,423.0,32.62,333,293.0,-40.0,-12.0,94905.0,5,XGBoost
P009135,Ptron Smart Speakers 899X,electronics,speakers,Premium (₹5k-20k),4.1,1,4197.0,5521.0,23.98,1975,2638.0,663.0,33.6,8289075.0,4,XGBoost
P009136,Spidy Moto Lightweight Car Accessories 357Max,car & motorbike,car accessories,Premium (₹5k-20k),3.1,0,10740.0,11584.0,7.29,119,313.0,194.0,163.0,1278060.0,6,XGBoost
P009137,Lloyd Portable Microwaves 153X,appliances,microwaves,Premium (₹5k-20k),3.0,0,5755.0,8210.0,29.9,1066,635.0,-431.0,-40.4,6134830.0,4,XGBoost
P009138,Fossil Smart Analog Watches 462Pro,watches,analog watches,Mid (₹1.5k-5k),4.5,1,2575.0,4194.0,38.6,6034,3147.0,-2887.0,-47.8,15537550.0,5,XGBoost
P009139,Apple Lightweight Smartphones 370,mobiles,smartphones,Mid (₹1.5k-5k),4.1,1,2369.0,3650.0,35.1,7553,4792.0,-2761.0,-36.6,17893057.0,4,XGBoost
P009140,Samsung Advanced Microwaves 762X,appliances,microwaves,Premium (₹5k-20k),3.2,0,5709.0,6346.0,10.04,621,755.0,134.0,21.6,3545289.0,4,XGBoost
P009141,Drools Smart Pet Accessories 265X,pet supplies,pet accessories,Budget (<₹500),4.2,1,155.0,219.0,29.22,972,1357.0,385.0,39.6,150660.0,5,XGBoost
P009142,Local Eco-Friendly Safety Gear 831,industrial & scientific,safety gear,Value (₹500-1.5k),4.5,1,456.0,534.0,14.61,986,620.0,-366.0,-37.1,449616.0,5,XGBoost
P009143,Mothercare Deluxe Baby Care 392X,toys & baby products,baby care,Budget (<₹500),5.0,1,252.0,450.0,44.0,4347,5360.0,1013.0,23.3,1095444.0,5,XGBoost
P009144,Mamaearth Compact Personal Care Appliances 313S,beauty & health,personal care appliances,Budget (<₹500),4.1,1,191.0,202.0,5.45,4248,3266.0,-982.0,-23.1,811368.0,6,XGBoost
P009145,Classmate Advanced Office Electronics 756S,office products,office electronics,Budget (<₹500),5.0,1,133.0,212.0,37.26,5397,3515.0,-1882.0,-34.9,717801.0,5,XGBoost
P009146,boAt Eco-Friendly Smart Watches 632S,electronics,smart watches,Mid (₹1.5k-5k),3.0,0,1488.0,1737.0,14.34,882,1027.0,145.0,16.4,1312416.0,5,XGBoost
P009147,Zebronics Pro Speakers 413S,electronics,speakers,Mid (₹1.5k-5k),5.0,1,2306.0,3240.0,28.83,7103,5902.0,-1201.0,-16.9,16379518.0,4,XGBoost
P009148,Truphe Lightweight Gardening Tools 343X,garden & outdoors,gardening tools,Budget (<₹500),4.3,1,140.0,152.0,7.89,973,1361.0,388.0,39.9,136220.0,5,XGBoost
P009149,Fossil Heavy-Duty Watch Accessories 188Pro,watches,watch accessories,Budget (<₹500),3.5,0,252.0,320.0,21.25,973,1527.0,554.0,56.9,245196.0,5,XGBoost
P009150,BE SAVAGE Eco-Friendly Yoga 942Max,sports & fitness,yoga,Mid (₹1.5k-5k),5.0,1,1957.0,3177.0,38.4,3652,3074.0,-578.0,-15.8,7146964.0,5,XGBoost
P009151,Ambrane Pro Mobile Accessories 214X,mobiles,mobile accessories,Luxury (₹20k+),3.9,0,38298.0,61269.0,37.49,1812,1939.0,127.0,7.0,69395976.0,5,XGBoost
P009152,Garnier Deluxe Makeup 704Pro,beauty & health,makeup,Budget (<₹500),4.1,1,163.0,230.0,29.13,3801,3733.0,-68.0,-1.8,619563.0,4,XGBoost
